,AUDJPY_1_3.14.146_BUY_M15,AUDJPY_2_5.20.109_BUY_M15,AUDJPY_3_3.19_BUY_M15,AUDJPY_46_3.50.181_BUY_M15,AUDJPY_47_6.30.171_BOTH_M15,AUDJPY_56_1.14.109_BUY_M15,AUDJPY_78_3.7.108_BUY_M15,AUDUSD_48_5.8.189_SELL_M15,AUDUSD_4_3.27.109_SELL_M15,AUDUSD_5_6.3.178_SELL_M15,AUDUSD_60_1.31.145_SELL_M15,AUDUSD_61_6.25.174_SELL_M15,AUDUSD_6_5.9.126_SELL_M15,EURGBP_10_5.21.111_SELL_M15,EURGBP_49_2.36.141_BOTH_M15,EURGBP_62_3.31.132_BUY_M15,EURGBP_63_4.21.189_SELL_M15,EURGBP_70_2.27.108_SELL_M15,EURGBP_7_3.16.177_SELL_M15,EURGBP_8_6.1.186_SELL_M15,EURGBP_9_5.2.127_SELL_M15,EURUSD_11_1.42.105_SELL_M15,EURUSD_12_3.47.124_BUY_M15,EURUSD_13_6.46.178_BUY_M15,EURUSD_14_5.6.167_BUY_M15,EURUSD_18_6.6.111_SELL_M15,EURUSD_59_2.34.129_SELL_M15,EURUSD_64_4.34.165_BUY_M15,EURUSD_71_5.30.159_SELL_M15,EURUSD_72_5.42.127_SELL_M15,EURUSD_73_5.43.181_SELL_M15,GBPJPY_50_5.35.116_BUY_M15,GBPJPY_65_2.14.157_BUY_M15,GBPJPY_66_4.17.131_BOTH_M15,GBPJPY_67_4.19.99_BOTH_M15,GBPUSD_19_0.13205_BUY_M15,GBPUSD_20_1.32.126_BUY_M15,GBPUSD_21_3.3.167_BUY_M15,GBPUSD_22_6.11.100_SELL_M15,GBPUSD_69_3.13.113_BUY_M15,GBPUSD_74_6.52.179_SELL_M15,NZDUSD_23_2.12.147_SELL_M15,NZDUSD_24_4.41.120_SELL_M15,NZDUSD_25_5.7.105_SELL_M15,NZDUSD_26_2.6.180_SELL_M15,NZDUSD_27_6.16.107_SELL_M15,NZDUSD_75_4.73.120_SELL_M15,NZDUSD_76_5.71.164_BUY_M15,US500.cash_28_3.8.114_BUY_M15,US500.cash_29_3.32.156_BUY_M15,USDCAD_30_2.34.141_BUY_M15,USDCAD_31_3.2.189_BUY_M15,USDCAD_32_4.16.175_BUY_M15,USDCAD_33_5.11.180_BUY_M15,USDCAD_34_1.8.187_BUY_M15,USDCAD_51_6.27.122_BUY_M15,USDCAD_77_3.51.113_SELL_M15,USDCHF_35_3.1.133_SELL_M15,USDCHF_36_4.5.112_SELL_M15,USDCHF_52_3.17.186_BOTH_M15,USDCHF_53_6.47.153_BOTH_M15,USDCHF_55_6.23.134_BUY_M15,USDJPY_37_0.18430_BUY_M15,USDJPY_38_1.35.168_BUY_M15,USDJPY_39_6.27.190_BUY_M15,USDJPY_40_2.4.138_BUY_M15,USDJPY_41_2.5.172_BUY_M15,USDJPY_57_4.8.181_BUY_M15,USOIL.cash_42_1.25.121_BUY_M15,USOIL.cash_43_5.11.112_BUY_M15,USOIL.cash_44_6.17.127_BUY_M15,USOIL.cash_54_4.18.190_BOTH_M15,XAUUSD_45_2.13.130_BUY_M15,XAUUSD_58_5.6.136_BUY_M15
EURUSD_71_5.30.159_SELL_M15,0.042735042735042736,0.06086956521739131,0.06550218340611354,0.09417040358744394,0.10407239819004525,0.07964601769911504,0.06086956521739131,0.09417040358744394,0.12385321100917432,0.11926605504587157,0.1036036036036036,0.11926605504587157,0.09375,0.06550218340611354,0.08444444444444445,0.029535864978902954,0.13488372093023257,0.10909090909090909,0.10407239819004525,0.05172413793103448,0.07488986784140969,0.13425925925925927,0.02510460251046025,0.03829787234042553,0.016666666666666666,0.18446601941747573,0.3942857142857143,0.012396694214876033,1.0,0.37222222222222223,0.31891891891891894,0.03829787234042553,0.05172413793103448,0.03829787234042553,0.03375527426160337,0.03375527426160337,0.05172413793103448,0.02092050209205021,0.06086956521739131,0.1232876712328767,0.23115577889447236,0.07017543859649122,0.07488986784140969,0.10909090909090909,0.1141552511415525,0.12385321100917432,0.1509433962264151,0.03389830508474576,0.059574468085106386,0.03571428571428571,0.1619047619047619,0.09375,0.14018691588785046,0.012448132780082987,0.1036036036036036,0.08928571428571429,0.03829787234042553,0.02092050209205021,0.10407239819004525,0.07017543859649122,0.07964601769911504,0.04721030042918455,0.04721030042918455,0.07017543859649122,0.08444444444444445,0.04721030042918455,0.07964601769911504,0.10407239819004525,0.06550218340611354,0.0945273631840796,0.07142857142857142,0.07142857142857142,0.0375,0.05179282868525897
EURUSD_72_5.42.127_SELL_M15,0.05555555555555555,0.07391304347826087,0.06465517241379311,0.0881057268722467,0.09777777777777778,0.05555555555555555,0.060085836909871244,0.0881057268722467,0.09251101321585903,0.09292035398230089,0.10222222222222223,0.11261261261261261,0.10222222222222223,0.06465517241379311,0.06465517241379311,0.03347280334728033,0.08333333333333333,0.0881057268722467,0.11261261261261261,0.07391304347826087,0.09292035398230089,0.10222222222222223,0.029045643153526972,0.024896265560165973,0.012295081967213115,0.1761904761904762,0.31382978723404253,0.008130081300813009,0.37222222222222223,1.0,0.47023809523809523,0.046610169491525424,0.05555555555555555,0.05555555555555555,0.05084745762711865,0.03333333333333333,0.029166666666666667,0.024896265560165973,0.0881057268722467,0.136986301369863,0.21568627450980393,0.06926406926406926,0.060085836909871244,0.11261261261261261,0.09292035398230089,0.13761467889908258,0.10267857142857142,0.037815126050420166,0.05439330543933055,0.056,0.13302752293577982,0.0735930735930736,0.11261261261261261,0.03347280334728033,0.09734513274336283,0.0881057268722467,0.037815126050420166,0.02066115702479339,0.14883720930232558,0.06926406926406926,0.08333333333333333,0.06465517241379311,0.05555555555555555,0.05106382978723404,0.08333333333333333,0.07391304347826087,0.07860262008733625,0.09292035398230089,0.08333333333333333,0.0857843137254902,0.07908163265306123,0.07908163265306123,0.04132231404958678,0.03488372093023256
EURUSD_73_5.43.181_SELL_M15,0.05172413793103448,0.06550218340611354,0.06550218340611354,0.07964601769911504,0.10909090909090909,0.05172413793103448,0.06086956521739131,0.12442396313364056,0.08888888888888889,0.10909090909090909,0.08888888888888889,0.1141552511415525,0.1187214611872146,0.05172413793103448,0.07488986784140969,0.02092050209205021,0.06550218340611354,0.08444444444444445,0.10909090909090909,0.07488986784140969,0.07964601769911504,0.1085972850678733,0.016597510373443983,0.03389830508474576,0.029535864978902954,0.22,0.36312849162011174,0.00823045267489712,0.31891891891891894,0.47023809523809523,1.0,0.042735042735042736,0.06086956521739131,0.03829787234042553,0.038135593220338986,0.04700854700854701,0.05627705627705628,0.02092050209205021,0.08928571428571429,0.14953271028037382,0.20689655172413793,0.06550218340611354,0.07017543859649122,0.11926605504587157,0.10909090909090909,0.1187214611872146,0.12442396313364056,0.025210084033613446,0.06866952789699571,0.05668016194331984,0.13488372093023257,0.07929515418502203,0.12962962962962962,0.02092050209205021,0.084070796460177,0.09417040358744394,0.03389830508474576,0.02092050209205021,0.14018691588785046,0.05172413793103448,0.0990990990990991,0.05172413793103448,0.042735042735042736,0.07964601769911504,0.07017543859649122,0.06550218340611354,0.08928571428571429,0.08928571428571429,0.06550218340611354,0.0705596107055961,0.0741687979539642,0.0741687979539642,0.028925619834710745,0.047619047619047616
GBPJPY_50_5.35.116_BUY_M15,0.0990990990990991,0.11926605504587157,0.12962962962962962,0.05172413793103448,0.0990990990990991,0.10909090909090909,0.12962962962962962,0.04721030042918455,0.03375527426160337,0.025210084033613446,0.029411764705882353,0.029535864978902954,0.03375527426160337,0.07964601769911504,0.08928571428571429,0.016666666666666666,0.09417040358744394,0.05172413793103448,0.07964601769911504,0.08928571428571429,0.07488986784140969,0.0425531914893617,0.0425531914893617,0.06086956521739131,0.07964601769911504,0.03389830508474576,0.04721030042918455,0.08888888888888889,0.03829787234042553,0.046610169491525424,0.042735042735042736,1.0,0.1674641148325359,0.178743961352657,0.1951219512195122,0.06986899563318777,0.08444444444444445,0.0990990990990991,0.06550218340611354,0.06493506493506493,0.029411764705882353,0.04721030042918455,0.05172413793103448,0.07488986784140969,0.042735042735042736,0.04700854700854701,0.05172413793103448,0.05627705627705628,0.05063291139240506,0.044,0.03829787234042553,0.0425531914893617,0.04721030042918455,0.03829787234042553,0.03375527426160337,0.03829787234042553,0.08444444444444445,0.06086956521739131,0.06550218340611354,0.029535864978902954,0.05627705627705628,0.04721030042918455,0.07017543859649122,0.06550218340611354,0.0990990990990991,0.07964601769911504,0.07964601769911504,0.12442396313364056,0.09417040358744394,0.0945273631840796,0.10526315789473684,0.10526315789473684,0.06866952789699571,0.056
GBPJPY_65_2.14.157_BUY_M15,0.0990990990990991,0.10407239819004525,0.1141552511415525,0.08928571428571429,0.10407239819004525,0.14018691588785046,0.1141552511415525,0.04721030042918455,0.020833333333333332,0.029535864978902954,0.04700854700854701,0.042735042735042736,0.05150214592274678,0.07964601769911504,0.09417040358744394,0.03829787234042553,0.07964601769911504,0.04721030042918455,0.07488986784140969,0.08444444444444445,0.05627705627705628,0.03375527426160337,0.09865470852017937,0.07964601769911504,0.09417040358744394,0.03829787234042553,0.07017543859649122,0.09375,0.05172413793103448,0.05555555555555555,0.06086956521739131,0.1674641148325359,1.0,0.2512820512820513,0.25,0.08888888888888889,0.08928571428571429,0.1619047619047619,0.04721030042918455,0.03361344537815126,0.038135593220338986,0.03389830508474576,0.05627705627705628,0.03829787234042553,0.016666666666666666,0.038135593220338986,0.04721030042918455,0.07488986784140969,0.06866952789699571,0.04819277108433735,0.03389830508474576,0.05150214592274678,0.05627705627705628,0.04721030042918455,0.07456140350877193,0.03389830508474576,0.08928571428571429,0.07964601769911504,0.02092050209205021,0.05172413793103448,0.07488986784140969,0.05627705627705628,0.09417040358744394,0.10407239819004525,0.12442396313364056,0.12962962962962962,0.11926605504587157,0.10407239819004525,0.06086956521739131,0.10275689223057644,0.09660574412532637,0.09660574412532637,0.06866952789699571,0.047619047619047616
GBPJPY_66_4.17.131_BOTH_M15,0.14553990610328638,0.17307692307692307,0.08928571428571429,0.10909090909090909,0.07964601769911504,0.13488372093023257,0.08928571428571429,0.042735042735042736,0.038135593220338986,0.03829787234042553,0.05603448275862069,0.05627705627705628,0.06521739130434782,0.07017543859649122,0.08928571428571429,0.02092050209205021,0.10909090909090909,0.08928571428571429,0.06550218340611354,0.07964601769911504,0.07488986784140969,0.038135593220338986,0.06060606060606061,0.05627705627705628,0.08928571428571429,0.05172413793103448,0.05172413793103448,0.07929515418502203,0.03829787234042553,0.05555555555555555,0.03829787234042553,0.178743961352657,0.2512820512820513,1.0,0.8283582089552238,0.038135593220338986,0.07017543859649122,0.08928571428571429,0.03829787234042553,0.04680851063829787,0.0425531914893617,0.03829787234042553,0.06086956521739131,0.06086956521739131,0.06550218340611354,0.06521739130434782,0.06550218340611354,0.10407239819004525,0.05063291139240506,0.04819277108433735,0.05172413793103448,0.08888888888888889,0.07488986784140969,0.05172413793103448,0.07929515418502203,0.06550218340611354,0.0990990990990991,0.06550218340611354,0.05627705627705628,0.06086956521739131,0.07488986784140969,0.07017543859649122,0.12442396313364056,0.07488986784140969,0.12962962962962962,0.17307692307692307,0.0990990990990991,0.12442396313364056,0.0990990990990991,0.11392405063291139,0.09947643979057591,0.09947643979057591,0.0375,0.03529411764705882
GBPJPY_67_4.19.99_BOTH_M15,0.14485981308411214,0.16666666666666666,0.09865470852017937,0.12385321100917432,0.09375,0.15023474178403756,0.09865470852017937,0.05150214592274678,0.03361344537815126,0.04700854700854701,0.04680851063829787,0.05603448275862069,0.06493506493506493,0.07456140350877193,0.09865470852017937,0.02510460251046025,0.11363636363636363,0.1036036036036036,0.084070796460177,0.09375,0.06986899563318777,0.0379746835443038,0.06493506493506493,0.06060606060606061,0.07929515418502203,0.06060606060606061,0.05603448275862069,0.07894736842105263,0.03375527426160337,0.05084745762711865,0.038135593220338986,0.1951219512195122,0.25,0.8283582089552238,1.0,0.0423728813559322,0.06521739130434782,0.09865470852017937,0.0425531914893617,0.05555555555555555,0.03361344537815126,0.04700854700854701,0.06521739130434782,0.06986899563318777,0.07929515418502203,0.06493506493506493,0.07456140350877193,0.1036036036036036,0.05042016806722689,0.03968253968253968,0.05150214592274678,0.09333333333333334,0.06986899563318777,0.04700854700854701,0.07894736842105263,0.06986899563318777,0.084070796460177,0.06986899563318777,0.06986899563318777,0.06521739130434782,0.084070796460177,0.07456140350877193,0.13425925925925927,0.06986899563318777,0.15566037735849056,0.18932038834951456,0.1036036036036036,0.14485981308411214,0.1085972850678733,0.11083123425692695,0.09921671018276762,0.09921671018276762,0.03305785123966942,0.027131782945736434
GBPUSD_19_0.13205_BUY_M15,0.07929515418502203,0.03375527426160337,0.06986899563318777,0.05150214592274678,0.0425531914893617,0.06060606060606061,0.06986899563318777,0.020833333333333332,0.05128205128205128,0.04700854700854701,0.0379746835443038,0.038135593220338986,0.0423728813559322,0.06986899563318777,0.07456140350877193,0.020833333333333332,0.06521739130434782,0.07456140350877193,0.084070796460177,0.06986899563318777,0.06521739130434782,0.055793991416309016,0.08370044052863436,0.12385321100917432,0.12385321100917432,0.05603448275862069,0.012396694214876033,0.11312217194570136,0.03375527426160337,0.03333333333333333,0.04700854700854701,0.06986899563318777,0.08888888888888889,0.038135593220338986,0.0423728813559322,1.0,0.13425925925925927,0.12385321100917432,0.04700854700854701,0.03347280334728033,0.04680851063829787,0.029411764705882353,0.07456140350877193,0.02510460251046025,0.04700854700854701,0.04680851063829787,0.0425531914893617,0.1187214611872146,0.08225108225108226,0.03557312252964427,0.04700854700854701,0.03361344537815126,0.05150214592274678,0.0425531914893617,0.055793991416309016,0.038135593220338986,0.07456140350877193,0.1036036036036036,0.0425531914893617,0.06521739130434782,0.029411764705882353,0.038135593220338986,0.05603448275862069,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.05150214592274678,0.07929515418502203,0.08620689655172414,0.09067357512953368,0.09067357512953368,0.08225108225108226,0.08163265306122448
GBPUSD_20_1.32.126_BUY_M15,0.07964601769911504,0.07488986784140969,0.06550218340611354,0.06086956521739131,0.06086956521739131,0.06086956521739131,0.06550218340611354,0.042735042735042736,0.016597510373443983,0.02092050209205021,0.038135593220338986,0.03389830508474576,0.07456140350877193,0.08928571428571429,0.09417040358744394,0.042735042735042736,0.08928571428571429,0.08928571428571429,0.08444444444444445,0.09417040358744394,0.0990990990990991,0.020833333333333332,0.1187214611872146,0.0990990990990991,0.09417040358744394,0.06550218340611354,0.06550218340611354,0.1036036036036036,0.05172413793103448,0.029166666666666667,0.05627705627705628,0.08444444444444445,0.08928571428571429,0.07017543859649122,0.06521739130434782,0.13425925925925927,1.0,0.12962962962962962,0.042735042735042736,0.0423728813559322,0.06060606060606061,0.02092050209205021,0.07964601769911504,0.03389830508474576,0.02092050209205021,0.038135593220338986,0.04721030042918455,0.04721030042918455,0.0641025641025641,0.04819277108433735,0.03829787234042553,0.020833333333333332,0.02092050209205021,0.012448132780082987,0.05603448275862069,0.025210084033613446,0.10407239819004525,0.09417040358744394,0.042735042735042736,0.04721030042918455,0.02092050209205021,0.05172413793103448,0.03829787234042553,0.07017543859649122,0.04721030042918455,0.029535864978902954,0.03829787234042553,0.07017543859649122,0.06550218340611354,0.10552763819095477,0.08247422680412371,0.08247422680412371,0.028925619834710745,0.05179282868525897
GBPUSD_21_3.3.167_BUY_M15,0.06086956521739131,0.07488986784140969,0.04721030042918455,0.08444444444444445,0.07488986784140969,0.0990990990990991,0.05172413793103448,0.029535864978902954,0.012396694214876033,0.012448132780082987,0.029411764705882353,0.02092050209205021,0.03375527426160337,0.06086956521739131,0.09417040358744394,0.04721030042918455,0.07964601769911504,0.07964601769911504,0.07488986784140969,0.08444444444444445,0.06086956521739131,0.016597510373443983,0.2436548223350254,0.2019704433497537,0.1509433962264151,0.016666666666666666,0.03389830508474576,0.12903225806451613,0.02092050209205021,0.024896265560165973,0.02092050209205021,0.0990990990990991,0.1619047619047619,0.08928571428571429,0.09865470852017937,0.12385321100917432,0.12962962962962962,1.0,0.03389830508474576,0.0603448275862069,0.02510460251046025,0.025210084033613446,0.04721030042918455,0.016666666666666666,0.008264462809917356,0.012396694214876033,0.02092050209205021,0.12962962962962962,0.12162162162162163,0.08298755186721991,0.025210084033613446,0.029411764705882353,0.029535864978902954,0.02092050209205021,0.038135593220338986,0.03389830508474576,0.1674641148325359,0.09417040358744394,0.016666666666666666,0.042735042735042736,0.042735042735042736,0.05627705627705628,0.07488986784140969,0.06086956521739131,0.05627705627705628,0.07017543859649122,0.042735042735042736,0.05627705627705628,0.07017543859649122,0.10552763819095477,0.08808290155440414,0.08808290155440414,0.059574468085106386,0.056
GBPUSD_22_6.11.100_SELL_M15,0.08444444444444445,0.06086956521739131,0.07964601769911504,0.05627705627705628,0.05627705627705628,0.07964601769911504,0.07964601769911504,0.05627705627705628,0.07456140350877193,0.07964601769911504,0.06060606060606061,0.06086956521739131,0.084070796460177,0.029535864978902954,0.029535864978902954,0.06550218340611354,0.05627705627705628,0.042735042735042736,0.06550218340611354,0.03829787234042553,0.03829787234042553,0.02510460251046025,0.06986899563318777,0.07017543859649122,0.03389830508474576,0.07488986784140969,0.07964601769911504,0.0425531914893617,0.06086956521739131,0.0881057268722467,0.08928571428571429,0.06550218340611354,0.04721030042918455,0.03829787234042553,0.0425531914893617,0.04700854700854701,0.042735042735042736,0.03389830508474576,1.0,0.07894736842105263,0.09865470852017937,0.05172413793103448,0.05172413793103448,0.06086956521739131,0.06550218340611354,0.07456140350877193,0.06086956521739131,0.03389830508474576,0.05508474576271186,0.05668016194331984,0.05172413793103448,0.05150214592274678,0.0990990990990991,0.09417040358744394,0.04700854700854701,0.06550218340611354,0.042735042735042736,0.06550218340611354,0.07017543859649122,0.05627705627705628,0.05627705627705628,0.07488986784140969,0.07964601769911504,0.05627705627705628,0.07017543859649122,0.07488986784140969,0.05627705627705628,0.06086956521739131,0.042735042735042736,0.06537530266343826,0.06329113924050633,0.06329113924050633,0.046218487394957986,0.056
GBPUSD_69_3.13.113_BUY_M15,0.06493506493506493,0.0423728813559322,0.04680851063829787,0.1031390134529148,0.09821428571428571,0.05128205128205128,0.04680851063829787,0.10810810810810811,0.09777777777777778,0.1031390134529148,0.0881057268722467,0.06493506493506493,0.11764705882352941,0.0423728813559322,0.0603448275862069,0.07423580786026202,0.07894736842105263,0.055793991416309016,0.06493506493506493,0.0423728813559322,0.0603448275862069,0.06465517241379311,0.060085836909871244,0.08370044052863436,0.0423728813559322,0.12844036697247707,0.1336405529953917,0.01646090534979424,0.1232876712328767,0.136986301369863,0.14953271028037382,0.06493506493506493,0.03361344537815126,0.04680851063829787,0.05555555555555555,0.03347280334728033,0.0423728813559322,0.0603448275862069,0.07894736842105263,1.0,0.1650943396226415,0.09333333333333334,0.1031390134529148,0.11818181818181818,0.09821428571428571,0.13302752293577982,0.09333333333333334,0.05128205128205128,0.06808510638297872,0.04780876494023904,0.09821428571428571,0.08333333333333333,0.1232876712328767,0.04680851063829787,0.060085836909871244,0.07894736842105263,0.055793991416309016,0.0379746835443038,0.1232876712328767,0.0423728813559322,0.09821428571428571,0.03361344537815126,0.06956521739130435,0.0423728813559322,0.09821428571428571,0.06956521739130435,0.07423580786026202,0.08370044052863436,0.07423580786026202,0.08333333333333333,0.07106598984771574,0.07106598984771574,0.024489795918367346,0.03501945525291829
GBPUSD_74_6.52.179_SELL_M15,0.06060606060606061,0.06060606060606061,0.06521739130434782,0.09375,0.05603448275862069,0.05150214592274678,0.06060606060606061,0.1036036036036036,0.14953271028037382,0.13953488372093023,0.1031390134529148,0.15023474178403756,0.11312217194570136,0.038135593220338986,0.0425531914893617,0.07456140350877193,0.05150214592274678,0.07929515418502203,0.08888888888888889,0.038135593220338986,0.05603448275862069,0.09821428571428571,0.0379746835443038,0.04700854700854701,0.029411764705882353,0.15023474178403756,0.16666666666666666,0.02074688796680498,0.23115577889447236,0.21568627450980393,0.20689655172413793,0.029411764705882353,0.038135593220338986,0.0425531914893617,0.03361344537815126,0.04680851063829787,0.06060606060606061,0.02510460251046025,0.09865470852017937,0.1650943396226415,1.0,0.084070796460177,0.06521739130434782,0.11363636363636363,0.15023474178403756,0.16037735849056603,0.12385321100917432,0.0425531914893617,0.059322033898305086,0.03557312252964427,0.12903225806451613,0.10810810810810811,0.13953488372093023,0.04700854700854701,0.09333333333333334,0.1036036036036036,0.04700854700854701,0.02510460251046025,0.09865470852017937,0.0425531914893617,0.06060606060606061,0.0425531914893617,0.06060606060606061,0.06521739130434782,0.07929515418502203,0.05603448275862069,0.05150214592274678,0.1085972850678733,0.06986899563318777,0.07823960880195599,0.07124681933842239,0.07124681933842239,0.03734439834024896,0.055776892430278883
NZDUSD_23_2.12.147_SELL_M15,0.06086956521739131,0.03389830508474576,0.029535864978902954,0.03829787234042553,0.03829787234042553,0.025210084033613446,0.029535864978902954,0.10909090909090909,0.14485981308411214,0.14018691588785046,0.11363636363636363,0.14553990610328638,0.09865470852017937,0.029535864978902954,0.029535864978902954,0.04721030042918455,0.042735042735042736,0.04721030042918455,0.07017543859649122,0.05627705627705628,0.042735042735042736,0.1036036036036036,0.016597510373443983,0.02092050209205021,0.025210084033613446,0.09417040358744394,0.08928571428571429,0.03375527426160337,0.07017543859649122,0.06926406926406926,0.06550218340611354,0.04721030042918455,0.03389830508474576,0.03829787234042553,0.04700854700854701,0.029411764705882353,0.02092050209205021,0.025210084033613446,0.05172413793103448,0.09333333333333334,0.084070796460177,1.0,0.11926605504587157,0.178743961352657,0.1902439024390244,0.11363636363636363,0.14018691588785046,0.029535864978902954,0.020491803278688523,0.06097560975609756,0.10909090909090909,0.08888888888888889,0.12442396313364056,0.1141552511415525,0.09865470852017937,0.07017543859649122,0.025210084033613446,0.03389830508474576,0.08444444444444445,0.05627705627705628,0.1141552511415525,0.07488986784140969,0.05627705627705628,0.06086956521739131,0.03829787234042553,0.07017543859649122,0.06086956521739131,0.04721030042918455,0.06086956521739131,0.057692307692307696,0.06329113924050633,0.06329113924050633,0.0375,0.056
NZDUSD_24_4.41.120_SELL_M15,0.06550218340611354,0.06086956521739131,0.03829787234042553,0.07488986784140969,0.07017543859649122,0.05627705627705628,0.03829787234042553,0.08928571428571429,0.14485981308411214,0.15639810426540285,0.13425925925925927,0.08928571428571429,0.13953488372093023,0.05172413793103448,0.06086956521739131,0.042735042735042736,0.06550218340611354,0.05627705627705628,0.08444444444444445,0.04721030042918455,0.06086956521739131,0.11363636363636363,0.06986899563318777,0.06550218340611354,0.04721030042918455,0.1141552511415525,0.09417040358744394,0.05150214592274678,0.07488986784140969,0.060085836909871244,0.07017543859649122,0.05172413793103448,0.05627705627705628,0.06086956521739131,0.06521739130434782,0.07456140350877193,0.07964601769911504,0.04721030042918455,0.05172413793103448,0.1031390134529148,0.06521739130434782,0.11926605504587157,1.0,0.1619047619047619,0.178743961352657,0.12385321100917432,0.0990990990990991,0.07017543859649122,0.05063291139240506,0.04819277108433735,0.09417040358744394,0.06986899563318777,0.08444444444444445,0.03389830508474576,0.05150214592274678,0.06550218340611354,0.04721030042918455,0.05627705627705628,0.05627705627705628,0.05172413793103448,0.06086956521739131,0.04721030042918455,0.03389830508474576,0.042735042735042736,0.05627705627705628,0.07017543859649122,0.07964601769911504,0.06550218340611354,0.05172413793103448,0.08374384236453201,0.06870229007633588,0.06870229007633588,0.0641025641025641,0.06882591093117409
NZDUSD_25_5.7.105_SELL_M15,0.042735042735042736,0.05627705627705628,0.03389830508474576,0.05627705627705628,0.042735042735042736,0.042735042735042736,0.03389830508474576,0.17307692307692307,0.21287128712871287,0.22,0.2436548223350254,0.17307692307692307,0.13953488372093023,0.06086956521739131,0.07017543859649122,0.07017543859649122,0.04721030042918455,0.05627705627705628,0.07964601769911504,0.03829787234042553,0.07017543859649122,0.1085972850678733,0.029411764705882353,0.03389830508474576,0.016666666666666666,0.10909090909090909,0.0990990990990991,0.016597510373443983,0.10909090909090909,0.11261261261261261,0.11926605504587157,0.07488986784140969,0.03829787234042553,0.06086956521739131,0.06986899563318777,0.02510460251046025,0.03389830508474576,0.016666666666666666,0.06086956521739131,0.11818181818181818,0.11363636363636363,0.178743961352657,0.1619047619047619,1.0,0.40229885057471265,0.20689655172413793,0.26424870466321243,0.012448132780082987,0.0375,0.044,0.12962962962962962,0.12385321100917432,0.14553990610328638,0.06086956521739131,0.09375,0.11926605504587157,0.02092050209205021,0.025210084033613446,0.08444444444444445,0.06086956521739131,0.10407239819004525,0.05627705627705628,0.06550218340611354,0.07964601769911504,0.08444444444444445,0.08928571428571429,0.10407239819004525,0.08928571428571429,0.09417040358744394,0.0891089108910891,0.06598984771573604,0.06598984771573604,0.059574468085106386,0.06451612903225806
NZDUSD_26_2.6.180_SELL_M15,0.04721030042918455,0.02092050209205021,0.02092050209205021,0.04721030042918455,0.03389830508474576,0.029535864978902954,0.02092050209205021,0.18446601941747573,0.2962962962962963,0.32608695652173914,0.18932038834951456,0.25773195876288657,0.15023474178403756,0.05172413793103448,0.05627705627705628,0.07017543859649122,0.05172413793103448,0.06086956521739131,0.07017543859649122,0.025210084033613446,0.04721030042918455,0.1187214611872146,0.012396694214876033,0.025210084033613446,0.016666666666666666,0.13488372093023257,0.10407239819004525,0.020833333333333332,0.1141552511415525,0.09292035398230089,0.10909090909090909,0.042735042735042736,0.016666666666666666,0.06550218340611354,0.07929515418502203,0.04700854700854701,0.02092050209205021,0.008264462809917356,0.06550218340611354,0.09821428571428571,0.15023474178403756,0.1902439024390244,0.178743961352657,0.40229885057471265,1.0,0.28272251308900526,0.22613065326633167,0.008264462809917356,0.028925619834710745,0.06967213114754098,0.15639810426540285,0.1085972850678733,0.19607843137254902,0.11926605504587157,0.08888888888888889,0.10407239819004525,0.012448132780082987,0.042735042735042736,0.07488986784140969,0.06086956521739131,0.10407239819004525,0.06550218340611354,0.07964601769911504,0.07964601769911504,0.07964601769911504,0.07488986784140969,0.08928571428571429,0.10407239819004525,0.07488986784140969,0.09181141439205956,0.08527131782945736,0.08527131782945736,0.0641025641025641,0.056
NZDUSD_27_6.16.107_SELL_M15,0.04700854700854701,0.03375527426160337,0.02510460251046025,0.04700854700854701,0.03375527426160337,0.020833333333333332,0.020833333333333332,0.18357487922705315,0.2,0.18932038834951456,0.1336405529953917,0.16666666666666666,0.11818181818181818,0.05603448275862069,0.0425531914893617,0.05603448275862069,0.038135593220338986,0.06986899563318777,0.05150214592274678,0.04700854700854701,0.04700854700854701,0.08370044052863436,0.0423728813559322,0.038135593220338986,0.02510460251046025,0.11363636363636363,0.09375,0.012345679012345678,0.12385321100917432,0.13761467889908258,0.1187214611872146,0.04700854700854701,0.038135593220338986,0.06521739130434782,0.06493506493506493,0.04680851063829787,0.038135593220338986,0.012396694214876033,0.07456140350877193,0.13302752293577982,0.16037735849056603,0.11363636363636363,0.12385321100917432,0.20689655172413793,0.28272251308900526,1.0,0.21287128712871287,0.00823045267489712,0.05042016806722689,0.031496062992125984,0.14485981308411214,0.09821428571428571,0.18357487922705315,0.084070796460177,0.1031390134529148,0.09865470852017937,0.016597510373443983,0.02510460251046025,0.1036036036036036,0.04700854700854701,0.06986899563318777,0.05150214592274678,0.08888888888888889,0.05150214592274678,0.09375,0.05150214592274678,0.06986899563318777,0.1187214611872146,0.0425531914893617,0.06779661016949153,0.06313131313131314,0.06313131313131314,0.05485232067510549,0.04330708661417323
